name,AP,R@100,nDCG@10
Hybrid (default BM25),0.42545250018750913,0.8111459219255386,0.48561100734607765
Hybrid (tuned BM25),0.4213006588381428,0.7928547039793142,0.4918319026402579
Hybrid (tuned BM25 + RM3),0.41339253392273434,0.7805910763416952,0.48921543991031885
