name,AP,R@100,nDCG@10
SPLADE,0.32566787068553765,0.6744822421399537,0.41373524254283056
Hybrid (w=20),0.42545250018750913,0.8111459219255386,0.48561100734607765
Three-way RRF,0.2723733687319728,0.6748493697145816,0.3135548720175048
