name,AP,R@100,nDCG@10
RRF (k=10),0.4465460289544022,0.8060890754746202,0.48817154118543865
RRF (k=30),0.4414980223362947,0.8163073294428741,0.4759734972462863
RRF (k=60),0.4370032042293884,0.8080349335140277,0.47426938747505126
RRF (k=100),0.4337204202448592,0.8224764177943621,0.47113249120879036
RRF (k=200),0.42902487542506085,0.8270375506220454,0.470336236871756
