name,AP,R@100,nDCG@10
RM3 (lambda=0.3),0.4136170777779509,0.7814848781203311,0.48693284794825814
RM3 (lambda=0.4),0.41706117860785735,0.7842321308675838,0.4921473544726214
RM3 (lambda=0.5),0.4250439870242369,0.7969065862031891,0.4965370687197848
RM3 (lambda=0.6),0.42460332581633875,0.8018123946804261,0.49234724599847307
RM3 (lambda=0.7),0.4223374684949888,0.8091384020064334,0.48559972507023996
