name,AP,R@100,nDCG@10
Hybrid+RM3 (w=10),0.4017316012685139,0.7699200024663073,0.46847116356411034
Hybrid+RM3 (w=15),0.4097931278243864,0.7740221987906749,0.48132784376308185
Hybrid+RM3 (w=20),0.41339253392273434,0.7805910763416952,0.48921543991031885
Hybrid+RM3 (w=25),0.42001138877310545,0.7823202269819959,0.5049789069173727
Hybrid+RM3 (w=30),0.4218464016404945,0.7783067571475331,0.4981996466375685
Hybrid+RM3 (w=40),0.41857536609479434,0.7739472084500051,0.47735170182012643
