name,AP,R@100,nDCG@10
SPLADE Only,0.23069644585362836,0.3731557407088092,0.45482185104134
Hybrid (w=0.05),0.23153751203637604,0.37376142877610347,0.4554241263814803
Hybrid (w=0.10),0.23185072447723945,0.37372654858050114,0.4554480066961505
Hybrid (w=0.20),0.2323049543490286,0.3739830390553002,0.45695473044058127
BM25 Only,0.23686901967131468,0.40121776678523774,0.42442022218511544
