name,AP,R@100,nDCG@10
SPLADE Baseline,0.2251758482140403,0.3731557407088092,0.45482185104134
BM25 Baseline,0.23686901967131468,0.40121776678523774,0.42442022218511544
Best Overall,0.2853474550352722,0.4382438422854981,0.49926314672127353
