name,AP,R@100,nDCG@10
SPLADE,0.2251758482140403,0.3731557407088092,0.45482185104134
BM25,0.23686901967131468,0.40121776678523774,0.42442022218511544
Hybrid (w=0.2),0.2323049543490286,0.3739830390553002,0.45695473044058127
RRF,0.2594079740071344,0.4276716360973638,0.4656852642099525
